species,tree_id,endemic_class,Disturbance,Elevation,Locality.Code,Disturbance_old_coding
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,300,Nabukavesi 300,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Nabukelevu 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,300,Nadakuni 300,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Naikorokoro 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Nakanakana 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Nakasa 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Nasoqoloa 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Navukailagi 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,300,Qacavulo Point 300,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,2,300,Vunisea 300,3
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,300,Yasawa 300,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,300,Naitasiri 300,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,340,Colo-i-Suva 340 b,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,356,Navukailagi 356,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,375,Mt. Korolevu 375,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,387,Navukailagi 387,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,400,Vusasivo Village 400 a,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,408,Navukailagi 408,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,415,Navukailagi 415,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,432,Navukailagi 432,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,450,Levuka 450,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,465,Nasau 465 a,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,475,Navukailagi 475,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,490,Navukailagi 490,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,564,Navukailagi 564,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,570,Mt. Vatudiri 570,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,575,Navukailagi 575,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,587,Lomaloma 587,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,597,Navukailagi 597,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,625,Navukailagi 625,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,630,Lomaloma 630,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,675,Navukailagi 675,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,700,Mt. Washington 700,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,700,Abaca 700,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,700,Mt. Evans 700,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,760,Mt. Washington 760,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,775,Mt. Devo 775 a,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,800,Monasavu Dam 800,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,800,Nasoqo 800 a,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,800,Nasoqo 800 b,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,800,Nasoqo 800 c,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,800,Nasoqo 800 d,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,800,Savuione 800,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,1,850,Monasavu 850,4
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,910,Mt. Delaikoro 910,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Hypoponera.monticola,Hypoponera.monticola.EGP0094C04.Fiji,endemic,0,1050,Mt. Naqaranabuluti 1050,5
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,1,235,Koronibuabua 235,4
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,2,485,Mt. Kuitarua 485,3
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,1,500,Mt. Kuitarua 500,4
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,1,505,Mt. Kuitarua 505,4
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,1,300,Nasoqoloa 300,4
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,0,564,Navukailagi 564,5
Hypoponera.opaciceps,Hypoponera.opaciceps.EGP0094G12.Fiji,Exotic,2,55,Volivoli 55,3
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,800,Kokabula 800,4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,128,Moanakaka 128,4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,0,500,Mt. Delaikoro,5
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,500,Mt. Kuitarua 500,4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,0,496,Navukailagi 496,5
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,100,Tubou 100 c,4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,500,"FIJI Koro I.: Mt. Kuitarua summit, 3.8  km NW Nasau Village",4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,60,"FIJI Kadavu: Kadavu Prov. Moanakaka Bird Sanctuary, 250m SW Soladamu Village",4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Kokabula Trail, 1  km E Abaca Village",4
Hypoponera.punctatissima,Hypoponera.punctatissima.EGP0094H08.Fiji,Exotic,2,55,Volivoli 55,3
Hypoponera.turaga,Hypoponera.turaga.EGP0094H10.Fiji,endemic,0,300,Lami 300,5
Hypoponera.turaga,Hypoponera.turaga.EGP0094H10.Fiji,endemic,0,550,Levuka 550,5
Hypoponera.turaga,Hypoponera.turaga.EGP0094H10.Fiji,endemic,0,800,Monasavu Dam 800,5
Hypoponera.turaga,Hypoponera.turaga.EGP0094H10.Fiji,endemic,0,775,Mt. Devo 775 a,5
Hypoponera.turaga,Hypoponera.turaga.EGP0094H10.Fiji,endemic,1,1020,Navai 1020,4
Hypoponera.turaga,Hypoponera.turaga.EGP0094H10.Fiji,endemic,1,700,Tomanivi 700,4
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,10,"FIJI Nanunu-i-Ra I.: Ra Prov. Nanunu-i-Ra Island, McDonald""s Resort",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,30,"FIJI Viti Levu: Navosa Prov. Sigatoka Sand Dunes, 0.5  km. SW visitor center",3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,5,FIJI Viti Levu: Ba Prov. Lautoka Port,1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,0,700,FIJI Viti Levu: 2.0  km SW Vaturu Dam,5
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,0,530,FIJI Viti Levu: 1.3  km SW Vaturu Dam,5
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,1,540,"FIJI Viti Levu: Mt. Lomalagi, Heavens Edge Lodge, nr. Vaturu Dam",4
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,118,"FIJI Yasawa Is.: Taucake, 700m NW Tamusua Village",3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,55,"FIJI Viti Levu: Sigatoka Sand Dunes, 1.1  km SSW Volivoli Village",3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,25,"FIJI Viti Levu: Sigatoka Sand Dunes, 0.8  km SSW Volivoli Village",3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,27,Ba township 1,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,5,Ba township 4,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,467,Bukuya rd 10,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,445,Bukuya rd 11,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,665,Bukuya rd 4,3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,511,Bukuya rd 5,3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,595,Bukuya rd 7,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,537,Bukuya rd 9 - Nausori Forest HQ,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,36,"Colonial Plaza, Nadi",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,1,Denerau Golf course,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,1,Denerau Marina,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,15,Denerau Rd,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,21,"Karvika St,  Tavua",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,45,"Kings rd 3, Tavua",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,1,"Kings rd 6, Tavua",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,932,"Koro""o Ridge Track 1",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,857,"Koro""o Ridge Track 3",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,1,Lautoka Park,1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,1,Lautoka Port - south,1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,837,"Lewa Rd, Nadarivatu",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,75,Lololo Forest 1,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,92,Lololo Forest 3,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,80,Lololo Forest 5,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,100,Lololo Forest HQ Picnic ground,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,116,Lololo-Vakabuli Rd,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,1,"Marine Drive, Lautoka",1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,40,"Naria road 1, Rakiraki",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,0,Newtown Beach,1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,1,Newtown Hostels,1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,78,Queens Rd to Sigatoka 2,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,1,"Queens Wharf Rd, Lautoka",1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,23,"Rarawai Mill, Ba township 3",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,17,"Royal Palm Rd, Lautoka",1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,64,Sigatoka 1,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,0,Sigatoka Sand Dunes 1,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,50,Sigatoka Sand Dunes 2,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,65,Sigatoka Valley 1 - Naliko Rd,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,107,Sigatoka Valley 2 - Naliko Rd,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,144,Sigatoka Valley 3 - Naliko Rd,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,162,Sigatoka Valley 4 - Naliko Rd,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,1,Uciwai Landing,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,0,Vatia Point Wharf,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,2,374,Vaturu Dam 2,3
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,236,Vaturu Dam 6,2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,3,15,"Vatusekiyasani road 1, Rakiraki",2
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,0,Vuda Point Marina,1
Iridomyrmex.anceps,Iridomyrmex.anceps.EGP0068B09.Fiji,widespread pacific native,4,15,Vuda Point Oil Terminals,1
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,0,1,Maloku 1,5
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,0,10,Vunitogoloa 10,5
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,0,80,Maloku 80,5
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,97,Rokosalase 97,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,98,Kilaka 98,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,2,120,Nabukeru 120,3
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,140,Soqulu 140,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,2,144,Nabukeru 144,3
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,150,Rokosalase 150,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,150,Wainibeqa 150,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,180,Rokosalase 180,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,2,190,Vusasivo Village 190,3
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,217,Lavena 217,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,2,485,Mt. Kuitarua 485,3
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,0,496,Navukailagi 496,5
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,0,564,Navukailagi 564,5
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,587,Lomaloma 587,4
Leptogenys.fje02,Leptogenys.FJE02.EGP0095E10.Fiji,endemic,1,630,Lomaloma 630,4
Leptogenys.fje05,Leptogenys.FJE05.EGP0096A07.Fiji,endemic,1,219,Lavena 219,4
Leptogenys.fje05,Leptogenys.FJE05.EGP0096A07.Fiji,endemic,1,229,Lavena 229,4
Leptogenys.fje05,Leptogenys.FJE05.EGP0096A07.Fiji,endemic,1,235,Koronibuabua 235,4
Leptogenys.fje05,Leptogenys.FJE05.EGP0096A07.Fiji,endemic,1,1064,Mt. Devo 1064,4
Leptogenys.fje05,Leptogenys.FJE05.EGP0096A07.Fiji,endemic,0,1188,Devo Peak 1188,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,1,1064,Devo Peak 1187,4
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,0,892,Devo Peak 1188,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,1,61,Kilaka 61,4
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,0,800,Monasavu 800; 1.6 km NW,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,1,1064,Mt. Devo 1064,4
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,0,892,Mt. Devo 892,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,0,387,Navukailagi 387,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,0,496,Navukailagi 496,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,0,564,Navukailagi 564,5
Leptogenys.fjm01,Leptogenys.fjm01.EGP0103F01.Fiji,endemic,1,150,Wainibeqa 150,4
Leptogenys.fjm03,Leptogenys.fjm03.EGP0103G01.Fiji,endemic,0,387,Navukailagi 387,5
Leptogenys.fjm03,Leptogenys.fjm03.EGP0103G01.Fiji,endemic,0,496,Navukailagi 496,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,61,Kilaka 61,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,98,Kilaka 98,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,387,Navukailagi 387,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,496,Navukailagi 496,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,564,Navukailagi 564,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,587,Lomaloma 587,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,630,Lomaloma 630,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,892,Mt. Devo 892,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,1064,Mt. Devo 1064,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,1188,Devo Peak 1188,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,1188,Devo Peak 1188,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,61,Kilaka 61,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,98,Kilaka 98,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,587,Lomaloma 587,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,630,Lomaloma 630,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,1,1064,Mt. Devo 1064,4
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,892,Mt. Devo 892,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,387,Navukailagi 387,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,564,Navukailagi 564,5
Leptogenys.fjn01,Leptogenys.fjn01.EGP0095F08.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,53,Wainibeqa 53,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,98,Kilaka 98,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,118,Rokosalase 118,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,180,Rokosalase 180,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,217,Lavena 217,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,229,Lavena 229,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,1,630,Lomaloma 630,4
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,0,1064,Mt. Devo 1064,5
Leptogenys.fjn02,Leptogenys.fjn02.EGP0095E11.Fiji,endemic,0,1150,Abaca Park - top,5
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,0,200,Lami 200,5
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,0,734,Mt. Devo 734,5
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,1,300,Naikorokoro 300,4
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,1,300,Nakanakana 300,4
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,0,800,Nasoqo 800 a,5
Leptogenys.fugax,Leptogenys.fugax.EGP0095E02.Fiji,endemic,0,800,Nasoqo 800 d,5
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,0,300,Nabukavesi 300,5
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,0,550,Levuka 550,5
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,0,750,Savione 750 b,5
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,0,800,Nasoqo 800 a,5
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,2,863,Navai 863,3
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,1,912,Mt. Naqarababuluti 912,4
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,0,1023,Navai 1023,5
Leptogenys.letilae,Leptogenys.letilae.EGP0095D08.Fiji,endemic,0,1050,Mt. Naqaranabuluti 1050,5
Lordomyrma.desupra,Lordomyrma.desupra.EGP0033B12.Fiji,endemic,1,850,Monasavu 850,4
Lordomyrma.desupra,Lordomyrma.desupra.EGP0033B12.Fiji,endemic,0,600,Monasavu Dam 600,5
Lordomyrma.desupra,Lordomyrma.desupra.EGP0033B12.Fiji,endemic,1,200,Mt. Nakobalevu 200,4
Lordomyrma.desupra,Lordomyrma.desupra.EGP0033B12.Fiji,endemic,1,700,Tomanivi 700,4
Lordomyrma.desupra,Lordomyrma.desupra.EGP0033B12.Fiji,endemic,1,575,Vaturu Dam 575 b,4
Lordomyrma.desupra,Lordomyrma.desupra.EGP0033B12.Fiji,endemic,0,620,Vaturu Dam 620,5
Lordomyrma.polita,Lordomyrma.polita.EGP0033D09.Fiji,endemic,0,800,Monasavu 800; 1.6 km NW,5
Lordomyrma.polita,Lordomyrma.polita.EGP0033D09.Fiji,endemic,0,520,Mt. Nabukala 520,5
Lordomyrma.polita,Lordomyrma.polita.EGP0033D09.Fiji,endemic,0,641,Mt. Vatudiri 641,5
Lordomyrma.polita,Lordomyrma.polita.EGP0033D09.Fiji,endemic,0,420,Nasau 420 b,5
Lordomyrma.polita,Lordomyrma.polita.EGP0033D09.Fiji,endemic,1,800,Savuione 800,4
Lordomyrma.polita,Lordomyrma.polita.EGP0033D09.Fiji,endemic,1,575,Vaturu Dam 575 b,4
Lordomyrma.rugosa,Lordomyrma.rugosa.EGP0035B05.Fiji,endemic,1,850,Monasavu 850,4
Lordomyrma.rugosa,Lordomyrma.rugosa.EGP0035B05.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Lordomyrma.rugosa,Lordomyrma.rugosa.EGP0035B05.Fiji,endemic,2,930,Navai 930,3
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,1,60,Moanakaka 60,4
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,0,300,Draiba 300,5
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,0,300,Galoa 300,5
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,0,300,Qacavulo Point 300,5
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,2,300,Vunisea 300,3
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,0,326,Mt. Korovou 326,5
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Lordomyrma.striatella,Lordomyrma.striatella.EGP0032F01.Fiji,endemic,0,1050,Mt. Naqaranabuluti 1050,5
