sp,sp_beast,pop1 ,pop2,distance,fst,fst_d,same island,endemic1,radiation1,endemic_class
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,TA,140.0488196,0.002375031,1.70E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,LK,VL,144.1100028,0.007235827,5.02E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,MC,145.9171291,0.032996551,0.000226132,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,VN,146.9418131,0.025440454,0.000173133,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,MC,148.1812421,0.016026119,0.000108152,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,ML,151.0129483,0.058082163,0.000384617,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KV,VL,167.1473189,0.071779324,0.000429437,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,LK,VN,173.410549,0.00494804,2.85E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,KR,185.1310266,0.019537169,0.000105532,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,VL,185.3286475,0.031986528,0.000172594,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,GA,KV,185.3480202,0.060897596,0.000328558,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,ML,188.2765963,0.02788473,0.000148105,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,ML,TA,189.6578825,0.001208361,6.37E-06,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,VL,VN,189.9997411,0.040418248,0.000212728,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,LK,TA,191.5693709,0.021268139,0.000111021,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KV,MC,195.282175,0.017072073,8.74E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,VL,200.9973723,0.07045051,0.000350505,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,MC,TA,205.4058021,0.033159462,0.000161434,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KV,ML,209.9702961,0.003935666,1.87E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,VN,215.8862508,0.043829203,0.00020302,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,ML,VN,230.6327453,0.079329416,0.000343964,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,MC,ML,239.0459997,0.038287842,0.000160169,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KR,KV,251.5462768,0.047072773,0.000187134,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,BQ,TA,255.8856113,0.097678675,0.000381728,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,TA,VL,264.4562616,0.086114527,0.000325629,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,ML,VL,267.5866396,0.011216347,4.19E-05,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KV,VN,291.5711275,0.098986969,0.000339495,0,2,3,widespread pacific native
odontomachus_simillimus,Odontomachus.simillimus_EGP0098D03_Fiji,KV,TA,321.2667139,0.003717089,1.16E-05,0,2,3,widespread pacific native
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,LK,VL,42.46664334,0.053719197,0.001264974,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,GA,LK,58.43567202,0.188229458,0.00322114,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KR,TA,71.91105907,0.255946852,0.003559214,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,GA,KR,76.41991375,0.329029561,0.004305547,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,GA,VL,90.71651638,0.368636017,0.004063604,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KV,VL,117.4676393,0.411365847,0.00350195,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KV,LK,117.7828854,0.414543376,0.003519555,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KR,LK,121.1066389,0.428261665,0.003536236,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KR,VL,133.2796175,0.443154451,0.003324998,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,GA,TA,140.7400414,0.464587168,0.00330103,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,GA,KV,172.0539116,0.467573599,0.002717599,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,LK,TA,191.6216675,0.474931595,0.002478486,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,TA,VL,205.0672682,0.502290516,0.002449394,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KR,KV,238.7721244,0.550607764,0.002305997,0,1,1,endemic
ooceraea_fj06,Ooceraea.fj06_EGP0100B10_Fiji,KV,TA,309.3719452,0.558672299,0.001805827,0,1,1,endemic
ooceraea_fuscior,Ooceraea.fuscior_EGP0099G11_Fiji,TA,VN,96.4704902,0.307827402,0.003190897,0,1,1,endemic
paraparatrechina_oceanica,Paraparatrechina.oceanica_EGP0138A07_Fiji,BQ,VL,52.21212129,0.042502765,0.00081404,0,1,2,endemic
